prompt_name,role,explanation,shots,question_id,question,correct_response,model,answer,status,failure_reason,error_detail,latency_seconds,prompt_tokens,completion_tokens,total_tokens,raw_json,repaired_json
base_one_expl,False,True,1,84.1,"A 32-year-old man comes to the office because of a 2-week history of fever and throat pain. He is 173 cm (5 ft 8 in) tall and weighs 63 kg (140 lb); BMI is 21 kg/m2. His pulse is 110/min, respirations are 16/min, and blood pressure is 98/68 mm Hg. Physical examination shows scattered 2- to 4-cm lymph nodes in the neck, axillae, and inguinal regions. There is a bilateral tonsillar exudate but no ulcerations. Results of laboratory studies are shown: 
Hemoglobin 9.6 g/dL
Hematocrit 29%
Leukocyte count 1500/mm³
Platelet count  60,000/mm³

A heterophile antibody test result is negative. Which of the following is the most likely diagnosis? 

(A)  Epstein-Barr virus infection 
(B)  Gonococcal pharyngitis 
(C)  HIV infection 
(D)  Lymphogranuloma venereum infection 
(E)  Streptococcal pharyngitis ",C,deepseek/deepseek-v4-flash,C,ok,,,7.892,504,277,781,"{""answer"":""C"",""explanation"":""The patient has fever, pharyngitis, lymphadenopathy, pancytopenia, and a negative heterophile test, suggesting acute HIV infection.""}",False
base_one_expl,False,True,1,86.1,"A 51-year-old man with a 10-year history of gastroesophageal reflux and suspected Barrett esophagus comes to the office because his omeprazole dose ""doesn't work around the Christmas holidays."" He states that he prides himself on having a large appetite and ""holding his liquor"" during the holidays. He currently takes the maximum dose of omeprazole. Which of the following is the most appropriate initial action by the physician?

(A) Ask the patient how much he is eating and drinking during the holidays
(B) Explain the hazards of untreated reflux in the presence of Barrett esophagus
(C) Order an upper endoscopy
(D) Refer the patient to a gastroenterologist
(E) Switch the omeprazole to pantoprazole
",A,deepseek/deepseek-v4-flash,A,ok,,,0.971,413,29,442,"{""answer"":""A"",""explanation"":""The most appropriate initial action is to assess dietary and alcohol intake, which can exacerbate reflux symptoms.""}",False
base_one_expl,False,True,1,87.1,"A 60-year-old man comes to the office because of weakness, tingling of his hands and feet, irritability, and forgetfulness for 4 months. Physical examination shows pallor, weakness, and spasticity. Deep tendon reflexes are increased. Sensation to vibration is absent in the lower extremities. Laboratory studies show megaloblastic anemia, serum antiparietal cell antibodies, and increased serum concentrations of methylmalonic acid and total homocyst(e)ine. The synthesis of which of the following amino acids is most likely impaired in this patient?

(A) Cysteine
(B) Glutamine 
(C) Methionine 
(D) Phenylalanine 
(E) Tyrosine ",C,deepseek/deepseek-v4-flash,C,ok,,,39.934,410,274,684,"{""answer"":""C"",""explanation"":""Vitamin B12 deficiency impairs methionine synthase, reducing methionine synthesis from homocysteine.""}",False
base_one_expl,False,True,1,91.1,"A 32-year-old man comes to the office because of a 1-day history of cough productive of small amounts of blood and a 2-day history of shortness of breath and swelling of his ankles. He also has a 2-week history of progressive fatigue and episodes of dark urine. He has no history of major medical illness and takes no medications. His temperature is 37°C (98.6°F), pulse is 90/min, respirations are 18/min, and blood pressure is 175/110 mm Hg. Pulse oximetry on room air shows an oxygen saturation of 91%. Diffuse inspiratory crackles are heard over all lung bases. There is 2+ pitting edema of both ankles. 

Results of laboratory studies are shown:

Hemoglobin 8.9 g/dL
Hematocrit  27%
Serum 
   Urea nitrogen 55 mg/dL
   Creatinine 2.9 mg/dL
Urine RBC 20–40/hpf 
 
Urinalysis also shows some dysmorphic RBCs and rare RBC casts. Examination of a kidney biopsy specimen shows crescentic glomerulonephritis and linear deposition of IgG along the glomerular capillaries. This patient most likely has antibodies directed against which of the following antigens? 
(A)  Collagen 
(B)  Double-stranded DNA 
(C)  Nucleolar protein 
(D)  Phospholipid 
(E)  Proteins in neutrophil cytoplasm",A,deepseek/deepseek-v4-flash,E,ok,,,7.083,605,260,865,"{""answer"":""E"",""explanation"":""Linear IgG deposition suggests anti-GBM disease, where antibodies target collagen type IV in glomerular basement membranes.""}",False
base_one_expl,False,True,1,92.1,"A 58-year-old man with chronic obstructive pulmonary disease comes to the clinic with his wife for a follow-up examination. He has smoked one pack of cigarettes daily for 35 years. He has tried to quit smoking twice but was unsuccessful both times. At today’s visit, when the physician asks the patient about smoking cessation, he says he is not ready to do so. The patient’s wife states her husband’s smoking makes her cough and gives her chest tightness. Which of the following is the most appropriate physician statement?

(A) ""Are there any reasons why you might want to quit smoking?""
(B) ""Are you aware that your lung condition is chronic at this point?""
(C) ""I'm sure you don't want your wife to suffer as a result of your smoking.""
(D) ""The majority of your health issues would improve if you quit smoking.""
(E) ""Why haven't you been able to stay off cigarettes?""",A,deepseek/deepseek-v4-flash,A,ok,,,2.777,444,133,577,"{""answer"":""A"",""explanation"":""This open-ended question explores the patient's readiness to change without being confrontational.""}",False
base_one_expl,False,True,1,94.1,"A 19-year-old man who is in the US Army is brought to the emergency department 45 minutes after he sustained a knife wound to the right side of his chest during an altercation. He has no history of major medical illness and takes no medications. His temperature is 36.9°C (98.4°F), pulse is 110/min, respirations are 24/min, and blood pressure is 114/76 mm Hg. Pulse oximetry on room air shows an oxygen saturation of 94%. On physical examination, the trachea appears to be shifted to the left. Pulmonary examination of the right chest is most likely to show which of the following findings? 

(A) Decreased Fremitus, dull Percussion, decreased breath sounds 
(B) Decreased Fremitus, hyperresonant Percussion, decreased breath sounds 
(C) Decreased Fremitus, hyperresonant Percussion, dull breath sounds 
(D) Increased Fremitus, dull Percussion, bronchial breath sounds 
(E) Increased Fremitus, dull Percussion, decreased breath sounds ",B,deepseek/deepseek-v4-flash,B,ok,,,3.313,491,326,817,"{""answer"":""B"",""explanation"":""The tracheal shift suggests tension pneumothorax, causing hyperresonance and decreased fremitus and breath sounds.""}",False
base_one_expl,False,True,1,95.1,"A 45-year-old man comes to the office for a follow-up examination 1 month after routine urinalysis showed an increased protein concentration. He has a 15-year history of type 2 diabetes mellitus and a 10-year history of hypertension. Current medications include hydrochlorothiazide, insulin, and metformin. His blood pressure is 150/80 mm Hg. Physical examination shows no other abnormalities. Daily lisinopril therapy is started. Which of the following sets of changes in glomerular hemodynamics is most likely to occur in this patient as a result of this pharmacotherapy? 

(A) increased renal blood flow, increased ultrafiltration pressure, decreased glomerular filtration rate
(B) increased renal blood flow, decreased ultrafiltration pressure, increased glomerular filtration rate
(C) increased renal blood flow, decreased ultrafiltration pressure, decreased glomerular filtration rate
(D) decreased renal blood flow, increased ultrafiltration pressure, decreased glomerular filtration rate
(E) decreased renal blood flow, decreased ultrafiltration pressure, increased glomerular filtration rate
(F) decreased renal blood flow, decreased ultrafiltration pressure, decreased glomerular filtration rate",C,deepseek/deepseek-v4-flash,C,ok,,,8.161,482,467,949,"{""answer"": ""C"", ""explanation"": ""Lisinopril, an ACE inhibitor, dilates efferent arterioles more than afferent, increasing renal blood flow but decreasing ultrafiltration pressure and GFR.""}",False
base_one_expl,False,True,1,96.1,"A 3438-g (7-lb 9-oz) female newborn is delivered in the hospital at term to a 24-year-old primigravid woman after an uncomplicated pregnancy. Apgar scores are 8 and 9 at 1 and 5 minutes, respectively. Examination of the newborn shows ambiguous genitalia. Results of a blood analysis show markedly increased serum concentrations of 17- hydroxyprogesterone. Genetic analysis shows a karyotype of 46,XX. Further testing of this newborn is most likely to show a deficiency of which of the following enzymes? 

(A) 11β-Hydroxylase
(B) 21α-Hydroxylase
(C) 3α-Hydroxysteroid dehydrogenase
(D) 3β-Hydroxysteroid dehydrogenase
(E) 5α-Reductase
(F) 17α-Reductase",B,deepseek/deepseek-v4-flash,B,ok,,,1.428,498,40,538,"{""answer"":""B"",""explanation"":""21α-Hydroxylase deficiency causes congenital adrenal hyperplasia with elevated 17-hydroxyprogesterone and ambiguous genitalia in 46,XX newborns.""}",False
base_one_expl,False,True,1,97.1,"A 27-year-old woman comes to the emergency department because of a 1-hour history of severe shortness of breath. She has just returned from a cross-country flight. She has a history of borderline hypertension. Her temperature is 36.9°C (98.5°F), pulse is 113/min, respirations are 28/min, and blood pressure is 138/85 mm Hg. Physical examination shows that the right calf has an increased circumference compared with the left calf, and there is tenderness behind the right knee. Which of the following is the most likely underlying cause of this patient's condition?

(A) Antithrombin III deficiency
(B) Factor V Leiden mutation
(C) Glanzmann thrombasthenia
(D) Protein C deficiency
(E) von Willebrand disease
",B,deepseek/deepseek-v4-flash,B,ok,,,13.246,479,172,651,"{""answer"":""B"",""explanation"":""Factor V Leiden mutation causes hypercoagulability, leading to deep vein thrombosis and pulmonary embolism, especially after prolonged immobility like a flight.""}",False
base_one_expl,False,True,1,98.1," A 17-year-old boy is brought to the clinic for a follow-up examination. He has been evaluated for three episodes of full-body weakness at the ages of 13, 16, and 17 years. Each episode occurred when he lay down after playing in a football scrimmage. The weakness improved spontaneously during the next 6 hours; he was asymptomatic by the time he was evaluated by medical personnel. The patient attributes the episodes to eating ""a lot of pasta and salty foods"" prior to playing football. Results of a complete blood count and comprehensive metabolic profile following each episode have been within the reference ranges. He has no history of serious illness and takes no medications. Vital signs are within normal limits. Physical and neurologic examinations disclose no abnormalities. Which of the following serum concentrations is most likely to be abnormal if measured during one of this patient's episodes?

(A) Calcium 
(B) Chloride 
(C) Magnesium 
(D) Potassium 
(E) Sodium ",D,deepseek/deepseek-v4-flash,D,ok,,,4.378,459,34,493,"{""answer"": ""D"", ""explanation"": ""Episodic weakness after carbohydrate and salt intake suggests hypokalemic periodic paralysis, so potassium is abnormal.""}",False
base_one_expl,False,True,1,99.1,"A 20-year-old woman is brought to the urgent care center because of a 2-month history of progressive weakness of her arms. She also has a 1-week history of moderate back pain and headache. Her only medication is ibuprofen as needed for pain. Muscle strength is 3/5 in the upper extremities. Sensation to pinprick is decreased over the upper extremities. MRI of the spine shows a central syrinx in the cervical spinal cord. It is most appropriate to obtain specific additional history regarding which of the following in this patient?

(A) Diet
(B) Family illness
(C) Recent travel
(D) Trauma
(E) Unintended weight loss",D,deepseek/deepseek-v4-flash,D,ok,,,2.235,438,27,465,"{""answer"":""D"",""explanation"":""A cervical syrinx is often associated with prior trauma, making trauma history crucial.""}",False
base_one_expl,False,True,1,101.1,"A 15-year-old girl is brought to the rehabilitation facility for physical therapy. Two months ago, she was involved in a motor vehicle collision in which she sustained a crush injury to the ulnar nerve at the right elbow. Neurologic examination shows severe weakness and atrophy of the intrinsic muscles of the right hand. When the patient is asked to grasp the therapist’s fingers, right handgrip is noticeably weaker than left handgrip. Sensation to pinprick and fine touch is decreased at the palmar aspect of the ring and small fingers of the right hand. No other deficits are noted. Which of the following cell types is critical for recovery of neurologic function in this patient?

(A) Astrocytes
(B) Oligodendrocytes
(C) Satellite cells
(D) Schwann cells
(E) Tanycytes",D,deepseek/deepseek-v4-flash,D,ok,,,4.674,432,320,752,"{""answer"":""D"",""explanation"":""Schwann cells are critical for peripheral nerve regeneration after injury, as they guide axonal regrowth and remyelinate.""}",False
base_one_expl,False,True,1,102.1,"A 3-year-old boy is brought to the office because of a 2-day history of bulging of his left eye. He says his eye hurts. He has no history of major medical illness or recent trauma to the area, and he receives no medications. Vital signs are within normal limits. Physical examination shows exophthalmos of the left eye. MRI of the brain shows a 2-cm mass involving the ocular muscles of the left eye. A biopsy specimen of the mass shows malignant cells, some of which have striations. Which of the following is the most likely diagnosis?

(A) Neuroblastoma
(B) Pheochromocytoma
(C) Retinoblastoma
(D) Rhabdomyosarcoma
(E) Thyroid cancer",D,deepseek/deepseek-v4-flash,D,ok,,,3.198,467,172,639,"{""answer"":""D"",""explanation"":""Rhabdomyosarcoma is a malignant skeletal muscle tumor common in children, often causing exophthalmos.""}",False
base_one_expl,False,True,1,103.1,"An 11-year-old girl is brought to the emergency department by her parents because of a 1-week history of breast enlargement. She has not had pain or nipple discharge. She has asthma treated with inhaled albuterol as needed. She does not smoke cigarettes, drink alcoholic beverages, or use illicit drugs. She is at the 50th percentile for height and weight. Vital signs are within normal limits. Examination of the breasts shows minimal enlargement under the areolae and mild enlargement of the diameter of the areolae without nipple discharge; no masses are palpated. There is scant pubic hair. Which of the following best describes the sexual maturity rating for this patient? 

(A) 1 
(B) 2 
(C) 3 
(D) 4 
(E) 5 ",B,deepseek/deepseek-v4-flash,,error,no_message_content,,0.55,,,,,False
base_one_expl,False,True,1,104.1,"A 5-year-old boy is brought to the emergency department by his mother because of an episode of bloody stool 3 hours ago. The mother says the stool was hard ""like pebbles"" and she noted bright red blood on the tissue when the patient cleaned himself. His previous bowel movement was 5 days ago. The patient has no abdominal or rectal pain now, but he did have abdominal pain during his bowel movement 5 days ago. He has no history of major medical illness and receives no medications. Vaccinations are up-to-date. The patient has no recent history of travel. He is at the 5th percentile for height and the 10th percentile for weight; BMI is at the 50th percentile. Vital signs are within normal limits. Abdominal examination shows hypoactive bowel sounds and a soft, slightly distended abdomen that is not tender to palpation. Rectal examination shows 1 cm of bright red rectal mucosa protruding from the right side of the anus; there is no rectal bleeding. The remainder of the examination shows no abnormalities. Which of the following is the most likely cause of this patient's physical findings?

(A) Constipation
(B) Cystic fibrosis
(C) Hirschsprung disease
(D) Hookworm infestation
(E) Intussusception",A,deepseek/deepseek-v4-flash,A,ok,,,6.913,565,483,1048,"{""answer"":""A"",""explanation"":""The patient's history of hard stool and blood on tissue suggests constipation causing an anal fissure, with a protruding rectal mucosa likely being a sentinel pile.""}",False
base_one_expl,False,True,1,106.1,"An 80-year-old woman is brought to the emergency department (ED) 30 minutes after she fell out of her wheelchair at home. This is the second visit to the ED for a fall during the past 3 months. She lives with her daughter and son-in- law, who say they “do the best we can.” The patient has dementia, Alzheimer type, coronary artery disease, type 2 diabetes mellitus, and hypertension. Current medications are amlodipine, aspirin, atorvastatin, donepezil, long-acting insulin, and lisinopril. Five years ago, she underwent bilateral below-the-knee amputations because of infected ulcers of the feet. She uses a wheelchair for ambulation. Ten years ago, she underwent three-vessel coronary artery bypass grafting. She has smoked one-half pack of cigarettes daily for 60 years. She drinks one shot of whiskey nightly. She is thin and appears ill and disheveled. Her temperature is 37.2°C (99.0°F), pulse is 80/min, respirations are 20/min, and blood pressure is 120/80 mm Hg. Pulse oximetry on 2 L/min of oxygen by nasal cannula shows an oxygen saturation of 95%. Physical examination shows temporal wasting. There are scattered ecchymoses over the abdomen and all extremities. No other abnormalities are noted. Which of the following is the most appropriate initial history to obtain from this patient?

(A) Abnormal bleeding
(B) Diet
(C) Relationship with her family
(D) Respiratory symptoms
(E) Urinary symptoms",C,deepseek/deepseek-v4-flash,C,ok,,,4.219,784,158,942,"{
  ""answer"": ""C"",
  ""explanation"": ""Given the context of falls and signs of neglect, assessing family dynamics is crucial.""
}",False
base_one_expl,False,True,1,107.1,"An investigator is studying the impact of glucocorticoids on leukocyte dynamics in an experimental animal model. After dexamethasone administration, the total number of circulating neutrophils increases. Most of the additional neutrophils in circulation are detached; these neutrophils were previously loosely adherent and rolling along the endothelium. The expression of which of the following cell adhesion molecules is most likely decreased in this animal model after dexamethasone administration?

(A) Cadherin
(B) Intercellular adhesion molecule-1
(C) L-selectin
(D) MAC-1
(E) Very late antigen-4",C,deepseek/deepseek-v4-flash,C,ok,,,3.263,384,192,576,"{""answer"":""C"",""explanation"":""Dexamethasone downregulates L-selectin expression, reducing neutrophil rolling and adhesion.""}",False
base_one_expl,False,True,1,108.1,"A 67-year-old man comes to the office because he is concerned about memory loss. He says he sometimes forgets the names of acquaintances he sees while he is out shopping. He also has occasional word-finding difficulty and forgets to buy some items when he goes shopping unless he makes a list. He lives alone and is able to manage his finances, cook, and shop without help. He works part-time as an accountant. He has gastroesophageal reflux disease and hypertension. Current medications are hydrochlorothiazide and omeprazole. Vital signs are within normal limits. Physical and neurologic examinations show no abnormalities. On mental status examination, he is fully oriented. His speech is normal, and thoughts are organized. His mood is euthymic, and he has a full range of affect. His concentration is intact, and he is able to perform calculations quickly and accurately. He can name objects accurately and follow written and verbal commands. He recalls three of four objects after 5 minutes. Which of the following is the most appropriate physician response to this patient’s concern?

(A) “I am concerned about your memory loss. Let’s discuss how to further evaluate your memory.”
(B) “There's no need to worry right now, but let's meet again in 6 months.”
(C) “Unfortunately, your memory loss will likely increase significantly during the next 5 years; let’s discuss
some ways to plan for the future.”
(D) “Your episodes of forgetfulness are likely just ‘Senior Moments,’ but we should obtain in-depth laboratory
test results and an MRI to be certain.”
(E) “Your examination findings indicate that your memory loss is likely consistent with the normal aging
process.”",E,deepseek/deepseek-v4-flash,E,ok,,,2.846,610,177,787,"{""answer"":""E"",""explanation"":""The patient's normal exam and functional status suggest age-related cognitive changes, not dementia.""}",False
base_one_expl,False,True,1,109.1,"A 30-year-old woman comes to the office because of a 4-day history of an increasingly severe, painful rash over her body and in her mouth. The rash began over her trunk area but spread within a day to her face and extremities. Two days before development of the rash, she had flu-like symptoms with muscle aches and fatigue as well as a nonproductive cough, sore throat, and runny nose. Ten days ago, she began treatment with trimethoprim- sulfamethoxazole for a urinary tract infection; she takes no other medications. Temperature is 39.0°C (102.2°F), pulse is 120/min, respirations are 25/min, and blood pressure is 165/105 mm Hg. Physical examination shows diffuse brownish red macular exanthema with bullous lesions. Epidermis at an uninvolved site can be removed with mild tangential pressure. Examination of a biopsy specimen of one of the lesions shows necrosis of keratinocytes throughout the epidermis. There is minimal lymphocytic infiltration within the superficial dermis. Which of the following is the most likely diagnosis?

(A) Erythema multiforme
(B) Linear IgA bullous dermatosis
(C) Pemphigus vulgaris
(D) Staphylococcal scalded skin syndrome
(E) Toxic epidermal necrolysis",E,deepseek/deepseek-v4-flash,E,ok,,,2.045,520,40,560,"{""answer"": ""E"", ""explanation"": ""The presentation of widespread bullous lesions with positive Nikolsky sign and full-thickness epidermal necrosis is classic for toxic epidermal necrolysis.""}",False
base_one_expl,False,True,1,110.1,"A 45-year-old woman comes to the office for a follow-up examination 2 weeks after she sustained a vertebral fracture at L1. The fracture occurred spontaneously and there is no history of trauma to the area or other fractures. She gained 27 kg (60 lb) during the 6 months before the fracture occurred. Her only medication is hydromorphone as needed for pain. She is 163 cm (5 ft 4 in) tall and now weighs 100 kg (220 lb); BMI is 38 kg/m2. Temperature is 37.0°C (98.6°F), pulse is 86/min, respirations are 12/min, and blood pressure is 145/98 mm Hg. Physical examination shows central obesity and purple striae over the abdomen bilaterally. The lower extremities appear thin. Results of laboratory studies are shown:

Plasma
  Renin activity 5.0 ng/mL/hr (N=0.6–4.0)
  Metanephrine  0.3 nmol/L (N<0.4)
Serum
Cortisol, random 43 μg/dL
Adrenocorticotropic hormone 120 pg/mL (N<120)
Aldosterone 8 ng/dL (N=2–9)
Urine 24-hour free cortisol excretion 340 μg/24 h (N=3.5–45) 

The most likely cause of the fracture in this patient is an increase in which of the following processes? 

(A)  Calcium absorption
(B)  Calcium excretion
(C)  Osteoblast proliferation
(D)  Osteoclast proliferation
(E)  Phosphorus absorption
(F)  Phosphorus excretion ",D,deepseek/deepseek-v4-flash,D,ok,,,1.092,611,33,644,"{""answer"": ""D"", ""explanation"": ""Elevated cortisol from Cushing syndrome increases osteoclast activity, leading to bone resorption and fractures.""}",False
base_one_expl,False,True,1,111.1,"A 25-year-old woman comes to the emergency department because of a 3-hour history of fever, severe headache, light-headedness, dizziness, shaking chills, and muscle aches. Five hours ago, she was diagnosed with Lyme disease and began doxycycline therapy. She has no other history of serious illness and takes no other medications. Menses occur at regular 28-day intervals. She is currently menstruating and using a tampon. She appears anxious. Temperature is 37.0°C (98.6°F), pulse is 120/min, respirations are 30/min, and blood pressure is 90/60 mm Hg. Pulse oximetry on room air shows an oxygen saturation of 94%. Physical examination shows flushing and diaphoresis. Cardiopulmonary examination shows no other abnormalities. Which of the following is the most likely mechanism of this patient’s current condition?

(A) Exacerbation of infection by Borrelia burgdorferi
(B) Infection-mediated sepsis
(C) IgE-mediated allergic reaction to doxycycline
(D) Release of bacterial products producing acute inflammation
(E) Secretion of bacterial endotoxins",D,deepseek/deepseek-v4-flash,D,ok,,,24.073,508,665,1173,"{""answer"":""D"",""explanation"":""The patient's symptoms suggest a Jarisch-Herxheimer reaction, likely due to release of bacterial products from killed spirochetes.""}",False
base_one_expl,False,True,1,112.1,"A 2-week-old male newborn is brought to the office for a well-child examination. He was delivered following an uncomplicated, spontaneous vaginal delivery at 41 weeks' gestation. The mother has no history of serious illness and did not receive prenatal care. Her only medication is a prenatal vitamin. She has consumed large amounts of vodka nightly for 10 years. Which of the following examination findings is most likely to be present in this patient? 

(A) Hypospadias
(B) Limb hypoplasia
(C) Neck webbing
(D) Short palpebral fissures
(E) Spasticity ",D,deepseek/deepseek-v4-flash,D,ok,,,3.033,377,32,409,"{""answer"": ""D"", ""explanation"": ""Prenatal alcohol exposure causes fetal alcohol syndrome, characterized by short palpebral fissures.""}",False
base_one_expl,False,True,1,115.1,"A 15-year-old boy is brought to the office by his parents to discuss results of a biopsy done 3 days ago for a rapidly enlarging neck mass. He first noted the mass 1 month ago. Two weeks ago, he was evaluated for an episode of prolonged epistaxis and was found to have a right ear effusion, which was treated with amoxicillin-clavulanic acid.  He has no other history of serious illness and takes no medications. Height is at the 10th percentile, weight is at the 50th percentile, and BMI is at the 75th percentile. Vital signs are within normal limits. Physical examination shows a right ear effusion and a 4-cm, firm mass in the right posterior triangle of the neck. Results of a biopsy specimen show squamous epithelium with indistinct cell margins, enlarged atypical nuclei, and absent keratin formation. Which of the following infectious agents is the most likely underlying cause of this patient's current condition?

(A) Cytomegalovirus
(B) Epstein-Barr virus
(C) HIV
(D) Human herpesvirus 8",B,deepseek/deepseek-v4-flash,B,ok,,,4.117,556,185,741,"{""answer"":""B"",""explanation"":""Epstein-Barr virus is associated with nasopharyngeal carcinoma, which often presents with neck mass and ear effusion.""}",False
base_one_expl,False,True,1,116.1,"A 14-year-old boy is brought to the emergency department by his parents because of a 1-month history of intermittent right knee pain that has worsened during the past day. He rates his current pain as a 6 on a 10-point scale and says that it worsens when he walks and lessens when he sits. During the past 2 weeks, he has been walking 1 mile daily in preparation for participation in the school marching band. He has not taken any medications for his pain. He sustained a right tibia and fibula fracture at the age of 8 years after a skateboarding accident, which was treated with internal fixation and casting. He has asthma treated with inhaled budesonide daily and inhaled albuterol as needed. His mother has type 2 diabetes mellitus, and his maternal grandmother has osteoporosis. The patient is 170 cm (5 ft 7 in; 77th percentile) tall and weighs 88 kg (195 lb; >95th percentile); BMI is 31 kg/m² (98th percentile). Temperature is 37.0°C (98.6°F), pulse is 95/min, and blood pressure is 130/80 mm Hg. Physical examination shows hyperpigmented, thickened skin at the nape of the neck. There is tenderness to palpation of the anterior aspect of the right hip and limited range of motion on abduction, internal rotation, and flexion of the right hip. The left hip and knees are nontender; range of motion is full in all directions. The remainder of the examination discloses no abnormalities.  Which of the following factors in this patient’s history most increased his risk for developing this condition? 

(A) BMI
(B) Family history
(C) Medication use
(D) Previous fractures
(E) Recent physical activity",A,deepseek/deepseek-v4-flash,A,ok,,,10.748,691,621,1312,"{""answer"":""A"",""explanation"":""Obesity, indicated by high BMI, is the strongest risk factor for slipped capital femoral epiphysis.""}",False
base_one_expl,False,True,1,118.1,"A 36-year-old woman with hypertension comes to the office because she thinks she may be “going through early menopause.” She has not had a menstrual period since her most recent office visit 6 months ago. During this time, she also has been “gaining weight around the middle” despite increased exercise; she has had a 6.3-kg (14-lb) weight gain.  She has no other history of major medical illness. Her only medication is lisinopril. She does not smoke, drink alcohol, or use illicit drugs. She is 168 cm (5 ft 6 in) tall and weighs 107 kg (236 lb); BMI is 38 kg/m². Vital signs are within normal limits. Examination shows a uterus consistent in size with a 24-week gestation. Pelvic ultrasonography shows oligohydramnios and a fetus with a misshapen cranium, pericardial effusion, small bladder, and echogenic bowel. The most likely cause of the fetal abnormalities in this patient’s pregnancy is interference with which of the following?

(A) Fetal lung/epithelial differentiation
(B) Fetal lung/surfactant development
(C) Fetal renal hemodynamics
(D) Maternal placental perfusion
(E) Maternal prostaglandin synthesis
",C,deepseek/deepseek-v4-flash,,error,no_message_content,,0.658,,,,,False
base_one_expl,False,True,1,119.1,"A 25-year-old woman, gravida 1, para 1, comes to the office because of a 2-week history of palpitations and heat intolerance. She delivered her child 3 months ago following an uncomplicated pregnancy and delivery. She is breast- feeding. She has no history of serious illness and takes no medications. She is 163 cm (5 ft 4 in) tall and weighs 54 kg (120 lb); BMI is 21 kg/m². Temperature is 37°C (98.6°F), pulse is 106/min, respirations are 20/min, and blood pressure is 124/68 mm Hg. Examination shows moist palms and bilateral lid lag. No exophthalmos is noted. The thyroid gland is enlarged and nontender. No murmurs are heard on cardiac examination. Deep tendon reflexes are 3+. Serum studies show an undetectable TSH concentration, thyroxine (T₄) concentration of 20 μg/dL, and triiodothyronine (T₃) concentration of 275 ng/dL. Which of the following is the most likely mechanism of this patient's symptoms?

(A) Activation of mutations of TSH receptors
(B) Increased serum thyroglobulin concentration
(C) Ischemic injury to the hypothalamus
(D) Lymphocytic infiltration of the thyroid
(E) Presence of TSH receptor autoantibodies
",D,deepseek/deepseek-v4-flash,E,ok,,,2.456,582,158,740,"{""answer"":""E"",""explanation"":""The patient's symptoms and lab results suggest Graves disease, which is caused by TSH receptor autoantibodies.""}",False
base_few_expl,False,True,3,1.1,"Serum LDL-cholesterol concentrations are maeasured in blood samples collected from 25 healthy volunteers. The data follow a normal distribution. The mean and standard deviation for this group are 130 mg/dL and 25 mg/dL, respectively. The standard error of the mean is 5.0. With a 95% confidence level, the true mean for the population from which this sample was drawn falls within which of the following ranges (in mg/dL)?

(A) 105-155
(B) 120-140
(C) 125-135
(D) 128-132
(E) 129-131",B,deepseek/deepseek-v4-flash,B,ok,,,6.501,711,507,1218,"{""answer"":""B"",""explanation"":""The 95% confidence interval is mean ± 1.96 * SEM, which is 130 ± 1.96*5 ≈ 130 ± 10.""}",False
base_few_expl,False,True,3,2.1,"A 48-year-old man dies suddenly of a cardiac arrhythmia. Six weeks ago, he was resuscitated from a cardiac arrest
caused by coronary artery disease and developed oliguric renal failure. Five weeks ago (1 week after being
resuscitated), his serum urea nitrogen (BUN) concentration was 40 mg/dL, his serum creatinine concentration was 3.5
mg/dL, and his urine contained granular casts. Four weeks ago, his oliguria resolved, and his BUN and serum
creatinine concentrations returned to normal. Examination of his kidneys at autopsy is most likely to show which of
the following?

(A) Acute inflammation
(B) Fibrinous exudate
(C) Fibrous scar
(D) Granulation tissue
(E) Normal kidney",E,deepseek/deepseek-v4-flash,C,ok,,,9.845,921,835,1756,"{""answer"":""C"",""explanation"":""The patient had acute tubular necrosis from shock, and the kidneys would show healing with fibrous scar formation six weeks later.""}",False
base_few_expl,False,True,3,3.1,"In a sample of 100 individuals, the mean leukocyte count is 7500/mm³, with a standard deviation of 1000/mm³. If the leukocyte counts in this population follow a normal (gaussian) distribution, approximately 50% of individuals will have which of the following total leukocyte counts?

(A) 5500–9500/mm³
(B) <6500/mm3 or >8500/mm³
(C) 6500–8500/mm³
(D) <7500/mm³
(E) >9500/mm³",D,deepseek/deepseek-v4-flash,D,ok,,,11.608,812,1293,2105,"{""answer"": ""D"", ""explanation"": ""In a normal distribution, the mean divides the data, so approximately 50% are below the mean of 7500/mm³.""}",False
base_few_expl,False,True,3,4.1,"A 55-year-old woman comes to the clinic because of a 2-month history of increasingly severe vaginal pain and itching during sexual intercourse. She avoids intercourse with her husband because of the symptoms. She has been in a monogamous relationship with her husband for the past 25 years. She has type 2 diabetes mellitus. Her vital signs are within normal limits. Pelvic examination shows edematous and erythematous vaginal mucosa with white discharge. A photomicrograph of a vaginal smear is shown. Which of the following is the most likely causal infectious agent?

(A) Candida albicans
(B) Chlamydia trachomatis
(C) Herpes simplex virus
(D) Human papillomavirus
(E) Trichomonas vaginalis ",A,deepseek/deepseek-v4-flash,A,ok,,,5.009,751,336,1087,"{
  ""answer"": ""A"",
  ""explanation"": ""Candida albicans causes vaginitis with erythematous mucosa and white discharge, especially in diabetes.""
}",False
